RLINEv1_2   
SOURCE FILE: Source_Example.txt (8 Sources)
RECEPTOR FILE: Receptor_Example.txt (196 Receptors)
SURFACE FILE: Met_Example.sfc
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : N 
Integraton option: Numerical
 
 Year, Julian_Day, Hour, X-Coordinate, Y-Coordinate, Z-Coordinate, C_G1, C_G2,
   12,  264,   10,       30.000,       75.000,        1.500,   0.303336E+06,   0.100617E+05, 
   12,  264,   10,       30.000,      100.000,        1.500,   0.303227E+06,   0.580026E+04, 
   12,  264,   10,       40.000,       10.000,        1.500,   0.262559E+06,   0.482985E+06, 
   12,  264,   10,       40.000,       20.000,        1.500,   0.262378E+06,   0.134615E+06, 
   12,  264,   10,       40.000,       30.000,        1.500,   0.262567E+06,   0.649935E+05, 
   12,  264,   10,       40.000,       40.000,        1.500,   0.262635E+06,   0.373971E+05, 
   12,  264,   10,       40.000,       50.000,        1.500,   0.262388E+06,   0.237661E+05, 
   12,  264,   10,       40.000,       75.000,        1.500,   0.262562E+06,   0.101729E+05, 
   12,  264,   10,       40.000,      100.000,        1.500,   0.262392E+06,   0.584047E+04, 
   12,  264,   10,       50.000,       10.000,        1.500,   0.229589E+06,   0.483667E+06, 
   12,  264,   10,       50.000,       20.000,        1.500,   0.229495E+06,   0.135171E+06, 
   12,  264,   10,       50.000,       30.000,        1.500,   0.229594E+06,   0.654357E+05, 
   12,  264,   10,       50.000,       40.000,        1.500,   0.229675E+06,   0.377337E+05, 
   12,  264,   10,       50.000,       50.000,        1.500,   0.229514E+06,   0.240168E+05, 
   12,  264,   10,       50.000,       75.000,        1.500,   0.229608E+06,   0.102798E+05, 
   12,  264,   10,       50.000,      100.000,        1.500,   0.229564E+06,   0.588188E+04, 
   12,  264,   10,       75.000,       10.000,        1.500,   0.172238E+06,   0.485289E+06, 
   12,  264,   10,       75.000,       20.000,        1.500,   0.172350E+06,   0.136486E+06, 
   12,  264,   10,       75.000,       30.000,        1.500,   0.172248E+06,   0.664774E+05, 
   12,  264,   10,       75.000,       40.000,        1.500,   0.172244E+06,   0.385415E+05, 
   12,  264,   10,       75.000,       50.000,        1.500,   0.172304E+06,   0.246336E+05, 
   12,  264,   10,       75.000,       75.000,        1.500,   0.172297E+06,   0.105559E+05, 
   12,  264,   10,       75.000,      100.000,        1.500,   0.172240E+06,   0.598470E+04, 
   12,  264,   10,      100.000,       10.000,        1.500,   0.136646E+06,   0.486775E+06, 
   12,  264,   10,      100.000,       20.000,        1.500,   0.136721E+06,   0.137708E+06, 
   12,  264,   10,      100.000,       30.000,        1.500,   0.136701E+06,   0.674530E+05, 
   12,  264,   10,      100.000,       40.000,        1.500,   0.136661E+06,   0.393055E+05, 
   12,  264,   10,      100.000,       50.000,        1.500,   0.136705E+06,   0.252173E+05, 
   12,  264,   10,      100.000,       75.000,        1.500,   0.136742E+06,   0.108234E+05, 
   12,  264,   10,      100.000,      100.000,        1.500,   0.136661E+06,   0.608651E+04, 
   12,  264,   10,      -10.000,       10.000,        1.500,   0.516860E+05,   0.479140E+06, 
   12,  264,   10,      -10.000,       20.000,        1.500,   0.516841E+05,   0.131536E+06, 
   12,  264,   10,      -10.000,       30.000,        1.500,   0.516811E+05,   0.625862E+05, 
   12,  264,   10,      -10.000,       40.000,        1.500,   0.516767E+05,   0.355636E+05, 
   12,  264,   10,      -10.000,       50.000,        1.500,   0.516753E+05,   0.224147E+05, 
   12,  264,   10,      -10.000,       75.000,        1.500,   0.516578E+05,   0.961340E+04, 
   12,  264,   10,      -10.000,      100.000,        1.500,   0.516364E+05,   0.564711E+04, 
   12,  264,   10,      -20.000,       10.000,        1.500,   0.301070E+05,   0.478280E+06, 
   12,  264,   10,      -20.000,       20.000,        1.500,   0.301057E+05,   0.130848E+06, 
   12,  264,   10,      -20.000,       30.000,        1.500,   0.300996E+05,   0.620628E+05, 
   12,  264,   10,      -20.000,       40.000,        1.500,   0.300946E+05,   0.351732E+05, 
   12,  264,   10,      -20.000,       50.000,        1.500,   0.300907E+05,   0.221276E+05, 
   12,  264,   10,      -20.000,       75.000,        1.500,   0.300711E+05,   0.950225E+04, 
   12,  264,   10,      -20.000,      100.000,        1.500,   0.300505E+05,   0.561367E+04, 
   12,  264,   10,      -30.000,       10.000,        1.500,   0.207987E+05,   0.477394E+06, 
   12,  264,   10,      -30.000,       20.000,        1.500,   0.207945E+05,   0.130147E+06, 
   12,  264,   10,      -30.000,       30.000,        1.500,   0.207871E+05,   0.615168E+05, 
   12,  264,   10,      -30.000,       40.000,        1.500,   0.207828E+05,   0.347697E+05, 
   12,  264,   10,      -30.000,       50.000,        1.500,   0.207760E+05,   0.218392E+05, 
   12,  264,   10,      -30.000,       75.000,        1.500,   0.207556E+05,   0.938904E+04, 
   12,  264,   10,      -30.000,      100.000,        1.500,   0.207290E+05,   0.557663E+04, 
   12,  264,   10,      -40.000,       10.000,        1.500,   0.153156E+05,   0.476458E+06, 
   12,  264,   10,      -40.000,       20.000,        1.500,   0.153102E+05,   0.129409E+06, 
   12,  264,   10,      -40.000,       30.000,        1.500,   0.153059E+05,   0.609564E+05, 
   12,  264,   10,      -40.000,       40.000,        1.500,   0.152985E+05,   0.343520E+05, 
   12,  264,   10,      -40.000,       50.000,        1.500,   0.152885E+05,   0.215421E+05, 
   12,  264,   10,      -40.000,       75.000,        1.500,   0.152641E+05,   0.927848E+04, 
   12,  264,   10,      -40.000,      100.000,        1.500,   0.152364E+05,   0.554022E+04, 
   12,  264,   10,      -50.000,       10.000,        1.500,   0.117982E+05,   0.475479E+06, 
   12,  264,   10,      -50.000,       20.000,        1.500,   0.117904E+05,   0.128646E+06, 
   12,  264,   10,      -50.000,       30.000,        1.500,   0.117866E+05,   0.603779E+05, 
   12,  264,   10,      -50.000,       40.000,        1.500,   0.117766E+05,   0.339271E+05, 
   12,  264,   10,      -50.000,       50.000,        1.500,   0.117662E+05,   0.212409E+05, 
   12,  264,   10,      -50.000,       75.000,        1.500,   0.117380E+05,   0.916901E+04, 
   12,  264,   10,      -50.000,      100.000,        1.500,   0.117055E+05,   0.550991E+04, 
   12,  264,   10,      -75.000,       10.000,        1.500,   0.697242E+04,   0.472860E+06, 
   12,  264,   10,      -75.000,       20.000,        1.500,   0.696233E+04,   0.126612E+06, 
   12,  264,   10,      -75.000,       30.000,        1.500,   0.678767E+04,   0.588541E+05, 
   12,  264,   10,      -75.000,       40.000,        1.500,   0.694525E+04,   0.328243E+05, 
   12,  264,   10,      -75.000,       50.000,        1.500,   0.692939E+04,   0.204666E+05, 
   12,  264,   10,      -75.000,       75.000,        1.500,   0.692348E+04,   0.889724E+04, 
   12,  264,   10,      -75.000,      100.000,        1.500,   0.687490E+04,   0.543273E+04, 
   12,  264,   10,     -100.000,       10.000,        1.500,   0.450940E+04,   0.469952E+06, 
   12,  264,   10,     -100.000,       20.000,        1.500,   0.450860E+04,   0.124375E+06, 
   12,  264,   10,     -100.000,       30.000,        1.500,   0.461477E+04,   0.571981E+05, 
   12,  264,   10,     -100.000,       40.000,        1.500,   0.460905E+04,   0.316508E+05, 
   12,  264,   10,     -100.000,       50.000,        1.500,   0.460145E+04,   0.196663E+05, 
   12,  264,   10,     -100.000,       75.000,        1.500,   0.459369E+04,   0.863743E+04, 
   12,  264,   10,     -100.000,      100.000,        1.500,   0.455413E+04,   0.535989E+04, 
   12,  264,   10,       10.000,      -10.000,        1.500,   0.408610E+06,   0.113057E+07, 
   12,  264,   10,       10.000,      -20.000,        1.500,   0.408587E+06,   0.589659E+06, 
   12,  264,   10,       10.000,      -30.000,        1.500,   0.408610E+06,   0.393570E+06, 
   12,  264,   10,       10.000,      -40.000,        1.500,   0.408588E+06,   0.284966E+06, 
   12,  264,   10,       10.000,      -50.000,        1.500,   0.408594E+06,   0.215200E+06, 
   12,  264,   10,       10.000,      -75.000,        1.500,   0.408547E+06,   0.115440E+06, 
   12,  264,   10,       10.000,     -100.000,        1.500,   0.408542E+06,   0.634147E+05, 
   12,  264,   10,       20.000,      -10.000,        1.500,   0.352014E+06,   0.113166E+07, 
   12,  264,   10,       20.000,      -20.000,        1.500,   0.352029E+06,   0.590926E+06, 
   12,  264,   10,       20.000,      -30.000,        1.500,   0.352050E+06,   0.395014E+06, 
   12,  264,   10,       20.000,      -40.000,        1.500,   0.351987E+06,   0.286553E+06, 
   12,  264,   10,       20.000,      -50.000,        1.500,   0.352019E+06,   0.216898E+06, 
   12,  264,   10,       20.000,      -75.000,        1.500,   0.351955E+06,   0.117246E+06, 
   12,  264,   10,       20.000,     -100.000,        1.500,   0.351964E+06,   0.650856E+05, 
   12,  264,   10,       30.000,      -10.000,        1.500,   0.303162E+06,   0.113273E+07, 
   12,  264,   10,       30.000,      -20.000,        1.500,   0.303303E+06,   0.592154E+06, 
   12,  264,   10,       30.000,      -30.000,        1.500,   0.303276E+06,   0.396390E+06, 
   12,  264,   10,       30.000,      -40.000,        1.500,   0.303174E+06,   0.288058E+06, 
   12,  264,   10,       30.000,      -50.000,        1.500,   0.303314E+06,   0.218517E+06, 
   12,  264,   10,       30.000,      -75.000,        1.500,   0.303075E+06,   0.118989E+06, 
   12,  264,   10,       30.000,     -100.000,        1.500,   0.303182E+06,   0.667149E+05, 
   12,  264,   10,       40.000,      -10.000,        1.500,   0.262278E+06,   0.113373E+07, 
   12,  264,   10,       40.000,      -20.000,        1.500,   0.262550E+06,   0.593305E+06, 
   12,  264,   10,       40.000,      -30.000,        1.500,   0.262406E+06,   0.397697E+06, 
   12,  264,   10,       40.000,      -40.000,        1.500,   0.262326E+06,   0.289503E+06, 
   12,  264,   10,       40.000,      -50.000,        1.500,   0.262527E+06,   0.220069E+06, 
   12,  264,   10,       40.000,      -75.000,        1.500,   0.262324E+06,   0.120674E+06, 
   12,  264,   10,       40.000,     -100.000,        1.500,   0.262413E+06,   0.683033E+05, 
   12,  264,   10,       50.000,      -10.000,        1.500,   0.229508E+06,   0.113471E+07, 
   12,  264,   10,       50.000,      -20.000,        1.500,   0.229599E+06,   0.594426E+06, 
   12,  264,   10,       50.000,      -30.000,        1.500,   0.229563E+06,   0.398957E+06, 
   12,  264,   10,       50.000,      -40.000,        1.500,   0.229489E+06,   0.290887E+06, 
   12,  264,   10,       50.000,      -50.000,        1.500,   0.229557E+06,   0.221566E+06, 
   12,  264,   10,       50.000,      -75.000,        1.500,   0.229434E+06,   0.122303E+06, 
   12,  264,   10,       50.000,     -100.000,        1.500,   0.229505E+06,   0.698591E+05, 
   12,  264,   10,       75.000,      -10.000,        1.500,   0.172300E+06,   0.113700E+07, 
   12,  264,   10,       75.000,      -20.000,        1.500,   0.172259E+06,   0.597067E+06, 
   12,  264,   10,       75.000,      -30.000,        1.500,   0.172082E+06,   0.401920E+06, 
   12,  264,   10,       75.000,      -40.000,        1.500,   0.172280E+06,   0.294137E+06, 
   12,  264,   10,       75.000,      -50.000,        1.500,   0.172209E+06,   0.225061E+06, 
   12,  264,   10,       75.000,      -75.000,        1.500,   0.172200E+06,   0.126149E+06, 
   12,  264,   10,       75.000,     -100.000,        1.500,   0.172209E+06,   0.735802E+05, 
   12,  264,   10,      100.000,      -10.000,        1.500,   0.136706E+06,   0.113908E+07, 
   12,  264,   10,      100.000,      -20.000,        1.500,   0.136674E+06,   0.599453E+06, 
   12,  264,   10,      100.000,      -30.000,        1.500,   0.136643E+06,   0.404600E+06, 
   12,  264,   10,      100.000,      -40.000,        1.500,   0.136694E+06,   0.297094E+06, 
   12,  264,   10,      100.000,      -50.000,        1.500,   0.136667E+06,   0.228246E+06, 
   12,  264,   10,      100.000,      -75.000,        1.500,   0.136628E+06,   0.129684E+06, 
   12,  264,   10,      100.000,     -100.000,        1.500,   0.136633E+06,   0.770596E+05, 
   12,  264,   10,      -10.000,      -10.000,        1.500,   0.516879E+05,   0.112821E+07, 
   12,  264,   10,      -10.000,      -20.000,        1.500,   0.516849E+05,   0.586941E+06, 
   12,  264,   10,      -10.000,      -30.000,        1.500,   0.516864E+05,   0.390517E+06, 
   12,  264,   10,      -10.000,      -40.000,        1.500,   0.516860E+05,   0.281608E+06, 
   12,  264,   10,      -10.000,      -50.000,        1.500,   0.516809E+05,   0.211611E+06, 
   12,  264,   10,      -10.000,      -75.000,        1.500,   0.516739E+05,   0.111636E+06, 
   12,  264,   10,      -10.000,     -100.000,        1.500,   0.516569E+05,   0.599577E+05, 
   12,  264,   10,      -20.000,      -10.000,        1.500,   0.301109E+05,   0.112696E+07, 
   12,  264,   10,      -20.000,      -20.000,        1.500,   0.301104E+05,   0.585488E+06, 
   12,  264,   10,      -20.000,      -30.000,        1.500,   0.301092E+05,   0.388889E+06, 
   12,  264,   10,      -20.000,      -40.000,        1.500,   0.301091E+05,   0.279820E+06, 
   12,  264,   10,      -20.000,      -50.000,        1.500,   0.301059E+05,   0.209700E+06, 
   12,  264,   10,      -20.000,      -75.000,        1.500,   0.301005E+05,   0.109636E+06, 
   12,  264,   10,      -20.000,     -100.000,        1.500,   0.300857E+05,   0.581715E+05, 
   12,  264,   10,      -30.000,      -10.000,        1.500,   0.208034E+05,   0.112565E+07, 
   12,  264,   10,      -30.000,      -20.000,        1.500,   0.208058E+05,   0.583962E+06, 
   12,  264,   10,      -30.000,      -30.000,        1.500,   0.208052E+05,   0.387175E+06, 
   12,  264,   10,      -30.000,      -40.000,        1.500,   0.208037E+05,   0.277940E+06, 
   12,  264,   10,      -30.000,      -50.000,        1.500,   0.208037E+05,   0.207708E+06, 
   12,  264,   10,      -30.000,      -75.000,        1.500,   0.207980E+05,   0.107565E+06, 
   12,  264,   10,      -30.000,     -100.000,        1.500,   0.207868E+05,   0.563473E+05, 
   12,  264,   10,      -40.000,      -10.000,        1.500,   0.153228E+05,   0.112427E+07, 
   12,  264,   10,      -40.000,      -20.000,        1.500,   0.153262E+05,   0.582371E+06, 
   12,  264,   10,      -40.000,      -30.000,        1.500,   0.153289E+05,   0.385377E+06, 
   12,  264,   10,      -40.000,      -40.000,        1.500,   0.153303E+05,   0.275990E+06, 
   12,  264,   10,      -40.000,      -50.000,        1.500,   0.153271E+05,   0.205625E+06, 
   12,  264,   10,      -40.000,      -75.000,        1.500,   0.153244E+05,   0.105418E+06, 
   12,  264,   10,      -40.000,     -100.000,        1.500,   0.153168E+05,   0.544837E+05, 
   12,  264,   10,      -50.000,      -10.000,        1.500,   0.118069E+05,   0.112283E+07, 
   12,  264,   10,      -50.000,      -20.000,        1.500,   0.118121E+05,   0.580697E+06, 
   12,  264,   10,      -50.000,      -30.000,        1.500,   0.118150E+05,   0.383498E+06, 
   12,  264,   10,      -50.000,      -40.000,        1.500,   0.118200E+05,   0.273929E+06, 
   12,  264,   10,      -50.000,      -50.000,        1.500,   0.118180E+05,   0.203447E+06, 
   12,  264,   10,      -50.000,      -75.000,        1.500,   0.118171E+05,   0.103197E+06, 
   12,  264,   10,      -50.000,     -100.000,        1.500,   0.118116E+05,   0.525882E+05, 
   12,  264,   10,      -75.000,      -10.000,        1.500,   0.698843E+04,   0.111892E+07, 
   12,  264,   10,      -75.000,      -20.000,        1.500,   0.699615E+04,   0.576140E+06, 
   12,  264,   10,      -75.000,      -30.000,        1.500,   0.681489E+04,   0.378376E+06, 
   12,  264,   10,      -75.000,      -40.000,        1.500,   0.700161E+04,   0.268355E+06, 
   12,  264,   10,      -75.000,      -50.000,        1.500,   0.700675E+04,   0.197562E+06, 
   12,  264,   10,      -75.000,      -75.000,        1.500,   0.701244E+04,   0.972976E+05, 
   12,  264,   10,      -75.000,     -100.000,        1.500,   0.701530E+04,   0.476827E+05, 
   12,  264,   10,     -100.000,      -10.000,        1.500,   0.458316E+04,   0.111450E+07, 
   12,  264,   10,     -100.000,      -20.000,        1.500,   0.452193E+04,   0.571006E+06, 
   12,  264,   10,     -100.000,      -30.000,        1.500,   0.464631E+04,   0.372589E+06, 
   12,  264,   10,     -100.000,      -40.000,        1.500,   0.464983E+04,   0.262067E+06, 
